S	1158	1
S	1159	1
S	1160	1
R	1003
S	1161	1
S	1162	1
S	1163	1
S	1164	1
S	1165	1
R	716
S	1166	1
S	1167	1
S	1168	1
S	1169	1
S	1170	1
S	1171	1
S	1172	1
S	1173	1
S	1174	1
S	1175	1
S	1176	1
S	1177	1
S	1178	1
S	1179	1
R	1161
S	1180	1
S	1181	1
S	1182	1
R	651
S	1183	1
S	1184	1
S	1185	1
S	1186	1
S	1187	1
S	1188	1
S	1189	1
S	1190	1
S	1191	1
R	626
S	1192	1
S	1193	1
S	1194	1
S	1195	1
S	1196	1
S	1197	1
R	410
S	1198	1
S	1199	1
S	1200	1
S	1201	1
S	1202	1
S	1203	1
S	1204	1
S	1205	1
S	1206	1
S	1207	1
S	1208	1
S	1209	1
S	1210	1
S	1211	1
S	1212	1
S	1213	1
S	1214	1
S	1215	1
S	1216	1
R	185
S	1217	1
S	1218	1
S	1219	1
S	1220	1
S	1221	1
S	1222	1
S	1223	1
S	1224	1
S	1225	1
S	1226	1
S	1227	1
S	1228	1
S	1229	1
S	1230	1
S	1231	1
S	1232	1
S	1233	1
S	1234	1
S	1235	1
S	1236	1
S	1237	1
S	1238	1
S	1239	1
S	1240	1
S	1241	1
S	1242	1
S	1243	1
R	1191
S	1244	1
R	634
S	1245	1
S	1246	1
S	1247	1
S	1248	1
S	1249	1
S	1250	1
S	1251	1
S	1252	1
S	1253	1
R	267
S	1254	1
S	1255	1
S	1256	1
S	1257	1
S	1258	1
S	1259	1
S	1260	1
S	1261	1
S	1262	1
S	1263	1
S	1264	1
S	1265	1
S	1266	1
S	1267	1
S	1268	1
S	1269	1
S	1270	1
R	6
S	1271	1
S	1272	1
S	1273	1
S	1274	1
S	1275	1
S	1276	1
S	1277	1
S	1278	1
S	1279	1
S	1280	1
S	1281	1
S	1282	1
S	1283	1
S	1284	1
S	1285	1
S	1286	1
S	1287	1
S	1288	1
S	1289	1
S	1290	1
S	1291	1
S	1292	1
S	1293	1
S	1294	1
S	1295	1
S	1296	1
S	1297	1
S	1298	1
S	1299	1
S	1300	1
S	1301	1
S	1302	1
S	1303	1
S	1304	1
S	1305	1
S	1306	1
S	1307	1
S	1308	1
S	1309	1
S	1310	1
R	1206
S	1311	1
S	1312	1
S	1313	1
S	1314	1
S	1315	1
S	1316	1
S	1317	1
S	1318	1
S	1319	1
S	1320	1
S	1321	1
S	1322	1
S	1323	1
S	1324	1
S	1325	1
S	1326	1
S	1327	1
S	1328	1
S	1329	1
S	1330	1
S	1331	1
S	1332	1
S	1333	1
S	1334	1
S	1335	1
S	1336	1
S	1337	1
S	1338	1
S	1339	1
S	1340	1
S	1341	1
S	1342	1
S	1343	1
S	1344	1
S	1345	1
S	1346	1
S	1347	1
S	1348	1
R	163
S	1349	1
S	1350	1
S	1351	1
S	1352	1
S	1353	1
S	1354	1
R	64
S	1355	1
S	1356	1
S	1357	1
S	1358	1
S	1359	1
S	1360	1
S	1361	1
S	1362	1
S	1363	1
S	1364	1
S	1365	1
S	1366	1
S	1367	1
S	1368	1
S	1369	1
S	1370	1
S	1371	1
S	1372	1
S	1373	1
S	1374	1
S	1375	1
S	1376	1
S	1377	1
S	1378	1
S	1379	1
S	1380	1
S	1381	1
S	1382	1
S	1383	1
S	1384	1
S	1385	1
S	1386	1
S	1387	1
S	1388	1
R	1183
S	1389	1
S	1390	1
S	1391	1
S	1392	1
S	1393	1
S	1394	1
S	1395	1
S	1396	1
S	1397	1
S	1398	1
S	1399	1
S	1400	1
S	1401	1
S	1402	1
S	1403	1
S	1404	1
S	1405	1
S	1406	1
S	1407	1
S	1408	1
S	1409	1
S	1410	1
S	1411	1
S	1412	1
S	1413	1
R	1097
S	1414	1
S	1415	1
S	1416	1
S	1417	1
S	1418	1
S	1419	1
S	1420	1
S	1421	1
S	1422	1
S	1423	1
S	1424	1
S	1425	1
S	1426	1
S	1427	1
S	1428	1
S	1429	1
S	1430	1
S	1431	1
S	1432	1
S	1433	1
S	1434	1
S	1435	1
S	1436	1
S	1437	1
S	1438	1
S	1439	1
S	1440	1
S	1441	1
S	1442	1
S	1443	1
S	1444	1
R	1033
S	1445	1
S	1446	1
S	1447	1
S	1448	1
S	1449	1
S	1450	1
S	1451	1
S	1452	1
S	1453	1
S	1454	1
S	1455	1
S	1456	1
S	1457	1
S	1458	1
S	1459	1
R	297
S	1460	1
R	623
S	1461	1
S	1462	1
S	1463	1
S	1464	1
S	1465	1
S	1466	1
S	1467	1
R	665
S	1468	1
S	1469	1
S	1470	1
S	1471	1
S	1472	1
S	1473	1
S	1474	1
S	1475	1
S	1476	1
S	1477	1
S	1478	1
S	1479	1
S	1480	1
S	1481	1
S	1482	1
S	1483	1
S	1484	1
S	1485	1
S	1486	1
S	1487	1
S	1488	1
S	1489	1
S	1490	1
S	1491	1
S	1492	1
S	1493	1
S	1494	1
S	1495	1
S	1496	1
S	1497	1
S	1498	1
S	1499	1
S	1500	1
S	1501	1
S	1502	1
S	1503	1
S	1504	1
S	1505	1
S	1506	1
R	280
S	1507	1
S	1508	1
S	1509	1
S	1510	1
S	1511	1
S	1512	1
S	1513	1
S	1514	1
S	1515	1
S	1516	1
S	1517	1
S	1518	1
S	1519	1
S	1520	1
S	1521	1
S	1522	1
S	1523	1
S	1524	1
S	1525	1
S	1526	1
S	1527	1
R	1326
S	1528	1
S	1529	1
S	1530	1
S	1531	1
S	1532	1
S	1533	1
S	1534	1
S	1535	1
S	1536	1
S	1537	1
S	1538	1
S	1539	1
S	1540	1
S	1541	1
S	1542	1
S	1543	1
R	70
S	1544	1
S	1545	1
S	1546	1
S	1547	1
S	1548	1
S	1549	1
S	1550	1
S	1551	1
S	1552	1
S	1553	1
R	791
S	1554	1
S	1555	1
S	1556	1
S	1557	1
R	875
S	1558	1
S	1559	1
S	1560	1
S	1561	1
S	1562	1
S	1563	1
S	1564	1
S	1565	1
S	1566	1
S	1567	1
S	1568	1
S	1569	1
S	1570	1
S	1571	1
S	1572	1
S	1573	1
R	690
S	1574	1
S	1575	1
S	1576	1
S	1577	1
S	1578	1
S	1579	1
S	1580	1
S	1581	1
S	1582	1
S	1583	1
S	1584	1
S	1585	1
S	1586	1
S	1587	1
S	1588	1
S	1589	1
S	1590	1
S	1591	1
S	1592	1
S	1593	1
S	1594	1
S	1595	1
S	1596	1
S	1597	1
S	1598	1
S	1599	1
S	1600	1
R	170
S	1601	1
S	1602	1
S	1603	1
S	1604	1
S	1605	1
S	1606	1
S	1607	1
S	1608	1
S	1609	1
S	1610	1
S	1611	1
S	1612	1
S	1613	1
S	1614	1
S	1615	1
S	1616	1
S	1617	1
S	1618	1
S	1619	1
S	1620	1
S	1621	1
S	1622	1
S	1623	1
S	1624	1
S	1625	1
S	1626	1
S	1627	1
S	1628	1
S	1629	1
S	1630	1
S	1631	1
S	1632	1
S	1633	1
S	1634	1
S	1635	1
S	1636	1
S	1637	1
S	1638	1
S	1639	1
S	1640	1
S	1641	1
S	1642	1
S	1643	1
S	1644	1
S	1645	1
S	1646	1
S	1647	1
S	1648	1
S	1649	1
S	1650	1
S	1651	1
S	1652	1
S	1653	1
S	1654	1
S	1655	1
S	1656	1
S	1657	1
R	1150
S	1658	1
S	1659	1
S	1660	1
S	1661	1
S	1662	1
S	1663	1
S	1664	1
S	1665	1
S	1666	1
S	1667	1
S	1668	1
S	1669	1
S	1670	1
S	1671	1
S	1672	1
R	638
S	1673	1
S	1674	1
S	1675	1
S	1676	1
S	1677	1
S	1678	1
S	1679	1
S	1680	1
S	1681	1
R	1130
S	1682	1
S	1683	1
S	1684	1
S	1685	1
S	1686	1
S	1687	1
S	1688	1
R	1579
S	1689	1
S	1690	1
S	1691	1
S	1692	1
S	1693	1
S	1694	1
S	1695	1
S	1696	1
S	1697	1
S	1698	1
S	1699	1
S	1700	1
S	1701	1
S	1702	1
S	1703	1
S	1704	1
S	1705	1
S	1706	1
S	1707	1
S	1708	1
R	780
S	1709	1
S	1710	1
S	1711	1
S	1712	1
S	1713	1
S	1714	1
S	1715	1
S	1716	1
S	1717	1
S	1718	1
S	1719	1
R	915
S	1720	1
S	1721	1
S	1722	1
S	1723	1
S	1724	1
S	1725	1
S	1726	1
S	1727	1
S	1728	1
S	1729	1
S	1730	1
S	1731	1
S	1732	1
S	1733	1
S	1734	1
S	1735	1
S	1736	1
S	1737	1
S	1738	1
S	1739	1
S	1740	1
S	1741	1
S	1742	1
S	1743	1
S	1744	1
S	1745	1
S	1746	1
S	1747	1
S	1748	1
S	1749	1
S	1750	1
S	1751	1
S	1752	1
S	1753	1
S	1754	1
S	1755	1
S	1756	1
S	1757	1
S	1758	1
S	1759	1
S	1760	1
S	1761	1
S	1762	1
S	1763	1
S	1764	1
S	1765	1
S	1766	1
S	1767	1
S	1768	1
S	1769	1
S	1770	1
S	1771	1
S	1772	1
S	1773	1
S	1774	1
S	1775	1
S	1776	1
S	1777	1
S	1778	1
S	1779	1
S	1780	1
S	1781	1
R	1390
S	1782	1
S	1783	1
S	1784	1
S	1785	1
S	1786	1
S	1787	1
S	1788	1
S	1789	1
S	1790	1
S	1791	1
S	1792	1
R	279
S	1793	1
S	1794	1
S	1795	1
R	1190
S	1796	1
S	1797	1
S	1798	1
S	1799	1
S	1800	1
S	1801	1
S	1802	1
S	1803	1
S	1804	1
S	1805	1
S	1806	1
S	1807	1
R	254
S	1808	1
S	1809	1
S	1810	1
R	483
S	1811	1
S	1812	1
S	1813	1
S	1814	1
S	1815	1
S	1816	1
S	1817	1
S	1818	1
S	1819	1
S	1820	1
S	1821	1
S	1822	1
S	1823	1
S	1824	1
S	1825	1
S	1826	1
R	777
S	1827	1
S	1828	1
S	1829	1
S	1830	1
S	1831	1
S	1832	1
S	1833	1
S	1834	1
S	1835	1
S	1836	1
R	1252
S	1837	1
S	1838	1
S	1839	1
S	1840	1
S	1841	1
S	1842	1
S	1843	1
S	1844	1
S	1845	1
R	692
S	1846	1
S	1847	1
S	1848	1
S	1849	1
S	1850	1
S	1851	1
S	1852	1
S	1853	1
S	1854	1
S	1855	1
S	1856	1
S	1857	1
S	1858	1
S	1859	1
S	1860	1
S	1861	1
S	1862	1
S	1863	1
S	1864	1
R	849
S	1865	1
S	1866	1
S	1867	1
S	1868	1
R	1050
S	1869	1
S	1870	1
S	1871	1
S	1872	1
S	1873	1
S	1874	1
S	1875	1
S	1876	1
S	1877	1
S	1878	1
S	1879	1
S	1880	1
S	1881	1
S	1882	1
S	1883	1
S	1884	1
S	1885	1
S	1886	1
S	1887	1
S	1888	1
S	1889	1
S	1890	1
S	1891	1
S	1892	1
S	1893	1
S	1894	1
S	1895	1
S	1896	1
S	1897	1
S	1898	1
S	1899	1
S	1900	1
S	1901	1
S	1902	1
R	1667
S	1903	1
S	1904	1
S	1905	1
S	1906	1
S	1907	1
S	1908	1
S	1909	1
S	1910	1
S	1911	1
S	1912	1
S	1913	1
S	1914	1
S	1915	1
S	1916	1
S	1917	1
S	1918	1
S	1919	1
S	1920	1
S	1921	1
S	1922	1
S	1923	1
S	1924	1
S	1925	1
R	1860
S	1926	1
S	1927	1
S	1928	1
S	1929	1
S	1930	1
S	1931	1
S	1932	1
S	1933	1
S	1934	1
S	1935	1
S	1936	1
S	1937	1
S	1938	1
R	486
S	1939	1
S	1940	1
S	1941	1
S	1942	1
S	1943	1
S	1944	1
S	1945	1
S	1946	1
S	1947	1
S	1948	1
S	1949	1
S	1950	1
S	1951	1
S	1952	1
S	1953	1
S	1954	1
S	1955	1
S	1956	1
S	1957	1
S	1958	1
S	1959	1
S	1960	1
S	1961	1
S	1962	1
S	1963	1
S	1964	1
S	1965	1
S	1966	1
S	1967	1
S	1968	1
R	16
S	1969	1
S	1970	1
S	1971	1
S	1972	1
S	1973	1
S	1974	1
S	1975	1
S	1976	1
S	1977	1
S	1978	1
S	1979	1
S	1980	1
S	1981	1
S	1982	1
S	1983	1
S	1984	1
S	1985	1
S	1986	1
S	1987	1
S	1988	1
S	1989	1
S	1990	1
S	1991	1
S	1992	1
S	1993	1
S	1994	1
S	1995	1
S	1996	1
S	1997	1
S	1998	1
S	1999	1
S	2000	1
S	2001	1
C	0
M
S	2002	1
S	2003	1
R	823
S	2004	1
S	2005	1
S	2006	1
S	2007	1
S	2008	1
S	2009	1
S	2010	1
S	2011	1
S	2012	1
S	2013	1
S	2014	1
S	2015	1
S	2016	1
S	2017	1
S	2018	1
S	2019	1
S	2020	1
S	2021	1
S	2022	1
S	2023	1
S	2024	1
S	2025	1
S	2026	1
S	2027	1
S	2028	1
S	2029	1
S	2030	1
S	2031	1
S	2032	1
R	2006
S	2033	1
S	2034	1
S	2035	1
S	2036	1
S	2037	1
S	2038	1
S	2039	1
S	2040	1
S	2041	1
S	2042	1
S	2043	1
S	2044	1
S	2045	1
S	2046	1
S	2047	1
S	2048	1
S	2049	1
S	2050	1
S	2051	1
S	2052	1
R	1049
S	2053	1
S	2054	1
S	2055	1
S	2056	1
S	2057	1
S	2058	1
S	2059	1
S	2060	1
S	2061	1
S	2062	1
S	2063	1
S	2064	1
S	2065	1
S	2066	1
S	2067	1
S	2068	1
S	2069	1
